transaction_id,amount,currency,timestamp,counterparty
TXN0000785,25446.16,USD,2026-01-01T13:25:00,Globex
TXN0000786,2308.62,GBP,2026-01-18T10:18:00,Globex
TXN0000787,8956.26,USD,2026-01-26T03:52:00,Wayne Enterprises
TXN0000788,37035.88,INR,2026-01-11T05:13:00,Initech
TXN0000789,12420.68,GBP,2026-01-13T08:17:00,Acme Corp
TXN0000790,28581.08,USD,2026-01-23T20:21:00,Wayne Enterprises
TXN0000791,45098.03,EUR,2026-01-11T03:46:00,Stark Industries
TXN0000792,49070.88,INR,2026-01-04T03:17:00,Umbrella Ltd
TXN0000793,43302.95,GBP,2026-01-15T21:29:00,Acme Corp
TXN0000794,27659.04,USD,2026-01-17T18:57:00,Globex
TXN0000795,14586.84,GBP,2026-01-29T08:10:00,Globex
TXN0000796,23201.7,INR,2026-01-09T21:27:00,Wayne Enterprises
TXN0000797,45023.16,EUR,2026-01-07T20:27:00,Acme Corp
TXN0000798,46620.55,USD,2026-01-11T14:29:00,Stark Industries
TXN0000799,17327.72,USD,2026-01-16T05:55:00,Acme Corp
TXN0000800,37948.87,INR,2026-01-14T23:53:00,Acme Corp
TXN0000801,10267.67,EUR,2026-01-20T02:33:00,Umbrella Ltd
TXN0000802,48059.64,EUR,2026-01-13T17:38:00,Acme Corp
TXN0000803,2204.57,EUR,2026-01-24T15:42:00,Umbrella Ltd
TXN0000804,35045.34,GBP,2026-01-21T20:45:00,Wayne Enterprises
TXN0000805,4254.27,USD,2026-01-24T00:03:00,Globex
TXN0000806,31864.41,INR,2026-01-04T09:44:00,Stark Industries
TXN0000807,28395.36,INR,2026-01-06T22:46:00,Globex
TXN0000808,14590.88,GBP,2026-01-18T21:12:00,Wayne Enterprises
TXN0000809,41596.67,GBP,2026-01-15T11:24:00,Umbrella Ltd
TXN0000810,13605.07,USD,2026-01-10T05:24:00,Globex
TXN0000811,38999.05,USD,2026-01-08T01:44:00,Acme Corp
TXN0000812,8227.11,INR,2026-01-15T07:00:00,Umbrella Ltd
TXN0000813,6045.63,GBP,2026-01-10T10:47:00,Umbrella Ltd
TXN0000814,15422.3,GBP,2026-01-06T10:58:00,Acme Corp
TXN0000815,7889.19,GBP,2026-01-28T10:58:00,Acme Corp
TXN0000816,10758.89,GBP,2026-01-07T18:00:00,Acme Corp
TXN0000817,35560.76,GBP,2026-01-19T00:48:00,Stark Industries
TXN0000818,2457.04,GBP,2026-01-12T20:10:00,Globex
TXN0000819,1563.79,INR,2026-01-21T13:55:00,Stark Industries
TXN0000820,37406.44,EUR,2026-01-05T07:27:00,Umbrella Ltd
TXN0000821,5104.35,EUR,2026-01-06T12:39:00,Acme Corp
TXN0000822,3092.84,EUR,2026-01-06T22:46:00,Globex
TXN0000823,41185.43,GBP,2026-01-29T16:27:00,Wayne Enterprises
TXN0000824,4211.13,GBP,2026-01-04T09:54:00,Acme Corp
TXN0000825,49858.1,EUR,2026-01-30T09:35:00,Umbrella Ltd
TXN0000826,40466.84,USD,2026-01-16T02:08:00,Acme Corp
TXN0000827,2144.39,INR,2026-01-03T07:18:00,Globex
TXN0000828,46207.34,INR,2026-01-18T23:26:00,Umbrella Ltd
TXN0000829,1483.82,INR,2026-01-08T20:45:00,Initech
TXN0000830,10743.66,EUR,2026-01-13T12:21:00,Initech
TXN0000831,22306.11,EUR,2026-01-02T13:50:00,Stark Industries
TXN0000832,30962.64,EUR,2026-01-30T11:00:00,Initech
TXN0000833,24949.59,INR,2026-01-03T18:36:00,Acme Corp
TXN0000834,13996.0,EUR,2026-01-20T01:54:00,Globex
TXN0000835,32136.2,EUR,2026-01-29T16:57:00,Stark Industries
TXN0000836,39744.36,INR,2026-01-17T08:14:00,Umbrella Ltd
TXN0000837,27230.45,INR,2026-01-16T15:46:00,Stark Industries
TXN0000838,25124.64,INR,2026-01-13T07:23:00,Globex
TXN0000839,1312.89,EUR,2026-01-02T08:00:00,Initech
TXN0000840,2938.98,INR,2026-01-25T02:16:00,Initech
TXN0000841,38344.44,EUR,2026-01-08T06:21:00,Acme Corp
TXN0000842,12400.37,EUR,2026-01-13T03:07:00,Stark Industries
TXN0000843,40816.1,USD,2026-01-10T23:39:00,Stark Industries
TXN0000844,42326.79,INR,2026-01-17T03:32:00,Globex
TXN0000845,8813.26,GBP,2026-01-17T07:53:00,Stark Industries
TXN0000846,1420.05,GBP,2026-01-26T20:01:00,Stark Industries
TXN0000847,7113.69,EUR,2026-01-23T09:38:00,Stark Industries
TXN0000848,15459.56,INR,2026-01-02T17:27:00,Acme Corp
TXN0000849,2817.84,EUR,2026-01-01T21:46:00,Stark Industries
TXN0000850,23904.67,GBP,2026-01-28T22:47:00,Globex
TXN0000851,40324.21,GBP,2026-01-09T01:50:00,Initech
TXN0000852,2987.2,EUR,2026-01-27T16:44:00,Wayne Enterprises
TXN0000853,45862.04,USD,2026-01-24T22:51:00,Initech
TXN0000854,48028.33,GBP,2026-01-19T00:05:00,Stark Industries
TXN0000855,5060.6,GBP,2026-01-15T16:22:00,Globex
TXN0000856,48793.27,INR,2026-01-30T02:14:00,Umbrella Ltd
TXN0000857,32462.52,EUR,2026-01-26T13:49:00,Wayne Enterprises
TXN0000858,44481.11,GBP,2026-01-11T03:50:00,Wayne Enterprises
TXN0000859,29451.62,EUR,2026-01-18T05:17:00,Initech
TXN0000860,36702.41,GBP,2026-01-06T19:05:00,Globex
TXN0000861,36444.26,INR,2026-01-26T19:50:00,Acme Corp
TXN0000862,9112.27,GBP,2026-01-28T19:47:00,Globex
TXN0000863,31985.94,USD,2026-01-23T13:57:00,Globex
TXN0000864,16565.11,USD,2026-01-11T19:57:00,Initech
TXN0000865,49119.16,EUR,2026-01-29T22:53:00,Acme Corp
TXN0000866,41084.87,GBP,2026-01-21T07:50:00,Acme Corp
TXN0000867,13267.97,EUR,2026-01-04T02:02:00,Initech
TXN0000868,12840.33,USD,2026-01-01T01:23:00,Acme Corp
TXN0000869,19303.0,INR,2026-01-08T13:41:00,Umbrella Ltd
TXN0000870,24659.17,INR,2026-01-16T23:38:00,Stark Industries
TXN0000871,18773.63,INR,2026-01-27T07:23:00,Wayne Enterprises
TXN0000872,37914.59,EUR,2026-01-08T09:39:00,Umbrella Ltd
TXN0000873,3694.73,USD,2026-01-14T10:07:00,Acme Corp
TXN0000874,15942.66,USD,2026-01-04T09:02:00,Initech
TXN0000875,8513.56,INR,2026-01-08T07:45:00,Wayne Enterprises
TXN0000876,3759.37,USD,2026-01-16T09:07:00,Stark Industries
TXN0000877,49263.95,INR,2026-01-02T09:51:00,Umbrella Ltd
TXN0000878,47122.69,EUR,2026-01-28T15:21:00,Umbrella Ltd
TXN0000879,7863.62,USD,2026-01-16T01:38:00,Globex
TXN0000880,48720.18,INR,2026-01-26T05:14:00,Wayne Enterprises
TXN0000881,46279.42,GBP,2026-01-13T19:29:00,Initech
TXN0000882,11885.04,USD,2026-01-18T21:09:00,Stark Industries
TXN0000883,27487.64,INR,2026-01-07T23:45:00,Acme Corp
TXN0000884,18047.84,INR,2026-01-04T23:42:00,Initech
TXN0000885,41196.63,INR,2026-01-10T02:05:00,Acme Corp
TXN0000886,1296.53,EUR,2026-01-30T01:04:00,Initech
TXN0000887,48853.11,INR,2026-01-06T06:09:00,Initech
TXN0000888,39245.98,INR,2026-01-23T06:13:00,Wayne Enterprises
TXN0000889,13257.57,INR,2026-01-09T09:56:00,Initech
TXN0000890,44275.78,GBP,2026-01-09T11:47:00,Umbrella Ltd
TXN0000891,2240.4,INR,2026-01-22T03:58:00,Initech
TXN0000892,11319.85,GBP,2026-01-26T16:18:00,Acme Corp
TXN0000893,7565.02,USD,2026-01-04T21:36:00,Wayne Enterprises
TXN0000894,17196.13,INR,2026-01-27T20:08:00,Globex
TXN0000895,27684.56,INR,2026-01-24T18:47:00,Umbrella Ltd
TXN0000896,48281.73,INR,2026-01-27T01:33:00,Globex
TXN0000897,23818.35,USD,2026-01-18T23:13:00,Wayne Enterprises
TXN0000898,1746.08,EUR,2026-01-06T11:22:00,Umbrella Ltd
TXN0000899,8652.22,EUR,2026-01-10T15:26:00,Globex
TXN0000900,6318.04,INR,2026-01-04T13:35:00,Wayne Enterprises
TXN0000901,21775.31,EUR,2026-01-28T01:57:00,Initech
TXN0000902,15994.28,USD,2026-01-04T23:03:00,Umbrella Ltd
TXN0000903,27822.65,GBP,2026-01-13T13:41:00,Stark Industries
TXN0000904,22913.28,USD,2026-01-29T08:32:00,Stark Industries
TXN0000905,26132.87,INR,2026-01-06T02:54:00,Umbrella Ltd
TXN0000906,7490.62,USD,2026-01-05T19:22:00,Stark Industries
TXN0000907,38979.44,GBP,2026-01-25T09:03:00,Initech
TXN0000908,43895.9,GBP,2026-01-18T10:23:00,Wayne Enterprises
TXN0000909,24284.38,INR,2026-01-02T16:55:00,Globex
TXN0000910,13777.95,EUR,2026-01-29T03:17:00,Stark Industries
TXN0000911,34043.84,INR,2026-01-02T18:21:00,Umbrella Ltd
TXN0000912,44479.81,GBP,2026-01-11T19:29:00,Acme Corp
TXN0000913,37290.03,GBP,2026-01-17T22:48:00,Acme Corp
TXN0000914,16899.93,GBP,2026-01-15T03:38:00,Initech
TXN0000915,42143.9,USD,2026-01-11T08:59:00,Globex
TXN0000916,15031.02,INR,2026-01-15T14:28:00,Initech
TXN0000917,36442.68,USD,2026-01-09T13:16:00,Umbrella Ltd
TXN0000918,10577.41,INR,2026-01-23T01:09:00,Stark Industries
TXN0000919,43360.78,USD,2026-01-24T10:48:00,Globex
TXN0000920,3290.19,INR,2026-01-07T04:09:00,Stark Industries
TXN0000921,43967.84,USD,2026-01-08T21:46:00,Globex
TXN0000922,43760.28,EUR,2026-01-03T14:56:00,Globex
TXN0000923,1663.22,USD,2026-01-17T09:37:00,Wayne Enterprises
TXN0000924,9963.5,GBP,2026-01-22T03:03:00,Stark Industries
TXN0000925,19853.14,USD,2026-01-02T09:22:00,Globex
TXN0000926,18629.61,INR,2026-01-09T01:58:00,Umbrella Ltd
TXN0000927,29348.14,GBP,2026-01-16T16:00:00,Globex
TXN0000928,41884.31,GBP,2026-01-05T02:43:00,Initech
TXN0000929,1382.25,USD,2026-01-08T09:56:00,Stark Industries
TXN0000930,38993.71,EUR,2026-01-11T01:46:00,Wayne Enterprises
TXN0000931,11263.35,EUR,2026-01-13T05:54:00,Wayne Enterprises
TXN0000932,20481.26,USD,2026-01-01T09:43:00,Umbrella Ltd
TXN0000933,45576.66,EUR,2026-01-28T08:36:00,Acme Corp
TXN0000934,11196.26,GBP,2026-01-30T06:02:00,Initech
TXN0000935,21196.1,INR,2026-01-16T20:53:00,Umbrella Ltd
TXN0000936,12607.42,INR,2026-01-14T18:01:00,Wayne Enterprises
TXN0000937,26036.69,INR,2026-01-27T14:24:00,Acme Corp
TXN0000938,377.31,GBP,2026-01-26T13:15:00,Wayne Enterprises
TXN0000939,29692.69,GBP,2026-01-14T14:00:00,Wayne Enterprises
TXN0000940,5414.15,USD,2026-01-16T07:18:00,Initech
TXN0000941,32033.33,GBP,2026-01-12T21:14:00,Wayne Enterprises
TXN0000942,35557.58,GBP,2026-01-09T13:44:00,Globex
TXN0000943,25869.51,EUR,2026-01-03T14:00:00,Stark Industries
TXN0000944,20210.88,GBP,2026-01-07T08:50:00,Wayne Enterprises
TXN0000945,1282.51,INR,2026-01-14T10:52:00,Initech
TXN0000946,45346.51,INR,2026-01-18T16:05:00,Wayne Enterprises
TXN0000947,1775.6,EUR,2026-01-16T14:49:00,Wayne Enterprises
TXN0000948,35671.33,INR,2026-01-17T07:34:00,Stark Industries
TXN0000949,15016.74,EUR,2026-01-30T22:17:00,Stark Industries
TXN0000950,9064.98,USD,2026-01-22T10:13:00,Globex
TXN0000951,37048.54,EUR,2026-01-16T06:36:00,Wayne Enterprises
TXN0000952,4474.1,GBP,2026-01-11T03:56:00,Wayne Enterprises
TXN0000953,43572.9,INR,2026-01-16T01:53:00,Initech
TXN0000954,13035.36,GBP,2026-01-22T02:33:00,Acme Corp
TXN0000955,23532.12,USD,2026-01-22T11:47:00,Globex
TXN0000956,25028.86,INR,2026-01-25T02:43:00,Initech
TXN0000957,20661.23,EUR,2026-01-07T06:02:00,Globex
TXN0000958,17140.07,INR,2026-01-07T12:26:00,Initech
TXN0000959,43121.07,EUR,2026-01-04T16:16:00,Umbrella Ltd
TXN0000960,16638.15,EUR,2026-01-15T06:19:00,Wayne Enterprises
TXN0000961,2910.1,INR,2026-01-13T10:45:00,Globex
TXN0000962,38062.05,EUR,2026-01-27T05:27:00,Globex
TXN0000963,24483.96,USD,2026-01-06T21:20:00,Stark Industries
TXN0000964,21691.23,INR,2026-01-19T08:36:00,Umbrella Ltd
TXN0000965,48266.74,INR,2026-01-01T05:05:00,Acme Corp
TXN0000966,26693.79,GBP,2026-01-01T15:22:00,Initech
TXN0000967,37844.82,EUR,2026-01-01T19:34:00,Wayne Enterprises
TXN0000968,216.15,EUR,2026-01-11T07:08:00,Wayne Enterprises
TXN0000969,43850.49,GBP,2026-01-06T20:49:00,Acme Corp
TXN0000970,19183.69,GBP,2026-01-08T14:25:00,Acme Corp
TXN0000971,41193.95,GBP,2026-01-14T05:39:00,Umbrella Ltd
TXN0000972,36394.32,GBP,2026-01-20T17:40:00,Wayne Enterprises
TXN0000973,49773.67,GBP,2026-01-23T07:24:00,Initech
TXN0000974,37508.28,EUR,2026-01-19T08:36:00,Acme Corp
TXN0000975,11428.63,EUR,2026-01-10T14:40:00,Wayne Enterprises
TXN0000976,1105.44,EUR,2026-01-06T14:31:00,Initech
TXN0000977,35558.39,USD,2026-01-18T01:48:00,Wayne Enterprises
TXN0000978,12796.9,USD,2026-01-28T00:43:00,Acme Corp
TXN0000979,33101.88,USD,2026-01-03T04:41:00,Wayne Enterprises
TXN0000980,5798.33,INR,2026-01-18T07:20:00,Acme Corp
TXN0000981,27368.65,INR,2026-01-07T23:15:00,Globex
TXN0000982,34762.65,USD,2026-01-14T16:53:00,Umbrella Ltd
TXN0000983,33086.61,GBP,2026-01-29T08:15:00,Stark Industries
TXN0000984,35039.31,INR,2026-01-05T18:35:00,Stark Industries
TXN0000985,35941.12,USD,2026-01-13T20:47:00,Acme Corp
TXN0000986,39240.16,INR,2026-01-10T00:58:00,Stark Industries
TXN0000987,9995.47,GBP,2026-01-24T19:24:00,Globex
TXN0000988,17902.51,INR,2026-01-14T10:36:00,Globex
TXN0000989,1979.89,INR,2026-01-10T10:51:00,Wayne Enterprises
TXN0000990,46656.89,GBP,2026-01-11T16:08:00,Acme Corp
TXN0000991,647.34,USD,2026-01-06T00:37:00,Stark Industries
TXN0000992,33454.41,EUR,2026-01-05T02:23:00,Stark Industries
TXN0000993,3761.66,USD,2026-01-12T15:30:00,Wayne Enterprises
TXN0000994,11565.7,GBP,2026-01-13T00:29:00,Umbrella Ltd
TXN0000995,2513.51,EUR,2026-01-02T19:05:00,Initech
TXN0000996,18017.13,GBP,2026-01-20T09:18:00,Wayne Enterprises
TXN0000997,5803.89,USD,2026-01-01T10:33:00,Globex
TXN0000998,33171.12,EUR,2026-01-15T22:59:00,Initech
TXN0000999,44727.44,GBP,2026-01-05T05:31:00,Initech
